period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption,total-consumption-units,total-consumption-btu,generation,gross-generation,consumption-for-eg,consumption-for-eg-units,consumption-for-eg-btu,average-heat-content,average-heat-content-units,total-consumption-btu-units,generation-units,gross-generation-units,consumption-for-eg-btu-units,X,Y,FID,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Na,sector_nam,Street_Add,City,County,State,Zip,PrimSource,source_des,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude,LATITUDE,LONGITUDE,DATE,TEMP,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
2019-08-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1589830,MMBtu per Mcf,1659353,164732.47,174642.53,1589830,Mcf,1659353,1.044,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-08-01,69.07333333333332,3.453333333333333,10.006666666666666,10.620000000000001,79.76,58.16,0.0,0.0
2020-07-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,2321046,MMBtu per Mcf,2411535,220687.68,233194.94,2321046,Mcf,2411535,1.039,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-07-01,72.49032258064516,2.9451612903225803,9.783870967741937,9.248387096774193,84.72258064516129,61.1483870967742,0.0,0.0
2020-02-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,917705,MMBtu per Mcf,960837,97778.25,103350.66,917705,Mcf,960837,1.047,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-02-01,28.279310344827586,5.817241379310344,12.755172413793103,18.50344827586207,34.54482758620689,21.820689655172412,0.0,0.0
2020-04-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,65884,MMBtu per Mcf,68992,1812.7,3611.4,65884,Mcf,68992,1.047,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-04-01,42.580000000000005,5.5633333333333335,13.383333333333333,17.36,53.12,33.86,0.0,0.0
2020-06-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1026899,MMBtu per Mcf,1059309,99416.01,104576.87,1026899,Mcf,1059309,1.032,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-06-01,66.45,3.4433333333333334,10.453333333333335,11.273333333333333,79.4,53.66,0.0,0.0
2023-10-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,970532,MMBtu per Mcf,1025104,95200.59,100601.78,970532,Mcf,1025104,1.056,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2023-10-01,53.41935483870968,4.274193548387097,10.72258064516129,13.390322580645162,61.20645161290322,47.038709677419355,0.0,0.0
2023-03-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,425,MMBtu per Mcf,436,-1345.0,0.0,425,Mcf,436,1.027,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2023-03-01,35.00333333333333,6.21,13.563333333333333,18.733333333333334,42.559999999999995,28.64,0.0,0.0
2021-12-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,246206,MMBtu per Mcf,257617,17195.86,20378.56,246206,Mcf,257617,1.046,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-12-01,35.87241379310345,4.93448275862069,11.889655172413793,15.717241379310344,41.744827586206895,29.82758620689655,0.0,0.0
2023-09-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1394270,MMBtu per Mcf,1446573,132397.62,140819.64,1394270,Mcf,1446573,1.038,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2023-09-01,63.32333333333334,2.67,8.203333333333333,4.963333333333334,73.28,55.16,0.0,0.0
2019-06-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,347864,MMBtu per Mcf,361779,33765.51,36145.08,347864,Mcf,361779,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-06-01,65.19666666666666,3.89,11.05,13.246666666666666,76.16000000000001,55.04,0.0,0.0
2021-10-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,392589,MMBtu per Mcf,403189,32244.22,33120.0,392589,Mcf,403189,1.027,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-10-01,57.49354838709677,3.896774193548387,9.819354838709677,10.13225806451613,65.21290322580644,51.45161290322581,0.0,0.0
2022-02-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,499841,MMBtu per Mcf,520966,42655.88,47149.96,499841,Mcf,520966,1.042,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-02-01,26.27857142857143,6.707142857142857,13.617857142857144,18.642857142857142,34.635714285714286,18.05,0.0,0.0
2019-07-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,3092995,MMBtu per Mcf,3225634,327287.15,342145.18,3092995,Mcf,3225634,1.043,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-07-01,72.71612903225805,3.325806451612903,10.851612903225806,13.22258064516129,84.54838709677419,62.89032258064516,0.0,0.0
2019-09-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1440510,MMBtu per Mcf,1495438,142642.28,152682.64,1440510,Mcf,1495438,1.038,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-09-01,65.14333333333333,3.3666666666666667,10.16,11.223333333333333,75.86,55.76,0.0,0.0
2020-05-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1630626,MMBtu per Mcf,1704504,162037.94,171855.67,1630626,Mcf,1704504,1.045,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-05-01,54.29677419354839,5.461290322580646,13.02258064516129,17.412903225806453,64.92258064516129,45.064516129032256,0.0,0.0
2020-12-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,52136,MMBtu per Mcf,54172,3281.0,4492.0,52136,Mcf,54172,1.039,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-12-01,31.95483870967742,5.54516129032258,11.845161290322581,15.683870967741935,37.458064516129035,27.12258064516129,0.0,0.0
2021-03-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,10622,MMBtu per Mcf,11015,-592.0,691.0,10622,Mcf,11015,1.037,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-03-01,39.403225806451616,6.693548387096774,14.90967741935484,20.496774193548386,51.858064516129026,29.038709677419355,0.0,0.0
2019-01-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,211219,MMBtu per Mcf,220170,16763.96,19120.58,211219,Mcf,220170,1.042,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-01-01,22.4,5.945161290322581,12.887096774193548,16.106451612903225,30.72258064516129,15.393548387096773,0.0,0.0
2022-03-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,81020,MMBtu per Mcf,83891,3358.73,5477.84,81020,Mcf,83891,1.035,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-03-01,34.87419354838709,5.474193548387096,12.587096774193547,15.935483870967742,44.9483870967742,27.006451612903227,0.0,0.0
2023-02-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,68439,MMBtu per Mcf,71333,4025.23,5621.21,68439,Mcf,71333,1.042,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2023-02-01,31.442857142857143,5.828571428571428,13.192857142857145,19.482142857142858,41.964285714285715,22.55,0.0,0.0
2022-04-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,320106,MMBtu per Mcf,332202,23609.16,27015.64,320106,Mcf,332202,1.038,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-04-01,43.28333333333333,5.566666666666666,13.35,19.33,54.2,34.1,0.0,0.0
2022-06-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,992864,MMBtu per Mcf,1030354,87090.45,94087.61,992864,Mcf,1030354,1.038,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-06-01,65.55,3.686666666666667,11.293333333333333,14.01,78.68,53.96,0.0,0.0
2021-08-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,2044344,MMBtu per Mcf,2112251,193687.97,205227.22,2044344,Mcf,2112251,1.033,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-08-01,71.52666666666667,2.643333333333333,8.556666666666667,6.946666666666667,82.03999999999999,62.36,0.0,0.0
2022-12-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,526055,MMBtu per Mcf,546492,49347.39,52175.72,526055,Mcf,546492,1.039,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-12-01,32.2,6.02258064516129,11.712903225806452,14.761290322580646,37.28387096774193,27.296774193548387,0.0,0.0
2021-06-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,979279,MMBtu per Mcf,1013393,75432.68,82696.13,979279,Mcf,1013393,1.035,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-06-01,68.38000000000001,3.9133333333333336,11.243333333333334,14.916666666666666,78.74,58.76,0.0,0.0
2019-12-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,382680,MMBtu per Mcf,406394,39632.17,42526.1,382680,Mcf,406394,1.062,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-12-01,33.00645161290323,5.374193548387097,12.038709677419355,16.10967741935484,39.66451612903226,27.296774193548387,0.0,0.0
2022-05-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,360556,MMBtu per Mcf,377121,33613.91,36334.6,360556,Mcf,377121,1.046,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-05-01,59.34838709677419,5.316129032258065,12.248387096774193,15.78709677419355,70.84516129032258,48.722580645161294,0.0,0.0
2021-09-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,622685,MMBtu per Mcf,648960,58941.6,63055.74,622685,Mcf,648960,1.042,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2021-09-01,63.658620689655166,3.4655172413793105,10.672413793103448,11.575862068965517,74.64137931034483,53.22758620689655,0.0,0.0
2023-05-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1087210,MMBtu per Mcf,1131537,101220.72,108583.36,1087210,Mcf,1131537,1.041,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2023-05-01,55.50645161290323,3.9322580645161294,10.97741935483871,10.76774193548387,68.81290322580645,43.380645161290325,0.0,0.0
2022-01-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,658326,MMBtu per Mcf,685631,55344.11,59744.79,658326,Mcf,685631,1.041,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2022-01-01,21.154838709677417,5.732258064516128,12.648387096774194,15.729032258064517,27.93548387096774,13.01290322580645,0.0,0.0
2020-11-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,10665,MMBtu per Mcf,10804,-128.61,746.0,10665,Mcf,10804,1.013,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2020-11-01,43.626666666666665,5.6433333333333335,11.860000000000001,16.423333333333332,53.059999999999995,35.12,0.0,0.0
2019-10-01,6035,Greenwood (MI),NG,Natural Gas,MI,Michigan,ALL,1175987,MMBtu per Mcf,1216973,120249.7,127226.24,1175987,Mcf,1216973,1.035,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6964,43.1056,75.0,13244.0,6035.0,Greenwood (MI),5109.0,DTE Electric Company,Electric Utility,7000 Kilgore,Avoca,St Clair,Michigan,48006.0,natural gas,Natural Gas = 1009 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,1071.3,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6964,43.1056,42.9108,-82.5286,2019-10-01,51.86129032258064,4.496774193548387,11.387096774193548,15.019354838709678,62.599999999999994,42.9741935483871,0.0,0.0
